gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.003,41,5,3,10,0.0,0.0,5833459,5586472,0
0.003,41,6,3,10,2987910.0,0.0,6157495,2928512,0
0.003,41,7,3,10,2983291.0,2004.6666666666665,6140860,2916576,0.0006719648424061436
0.003,41,8,3,10,0.0,0.0,5839616,5598741,0
0.003,41,9,3,10,2989177.0,0.0,6435630,3199438,0
0.003,42,0,3,10,1187324.0,3986.0,6310225,4881637,0.0033571291408242402
0.003,42,1,3,10,2983709.0,0.0,5893876,2663264,0
0.003,42,2,3,10,2983056.0,0.0,6195913,2972136,0
0.003,42,3,3,10,1803076.0,0.0,5756621,3712650,0
0.003,42,4,3,10,12064.0,6038.0,5819977,5567046,0.5004973474801061
0.003,42,5,3,10,1181114.0,0.0,6200579,4778633,0
0.003,42,6,3,10,2982791.0,0.0,5864369,2646485,0
0.003,42,7,3,10,1808006.0,0.0,6170251,4133307,0
0.003,42,8,3,10,6027.0,1506.75,6268653,6021575,0.25
0.003,42,9,3,10,2989410.0,0.0,6109957,2885344,0
0.003,43,0,3,10,2929234.0,1998.6666666666667,5852673,2682441,0.0006823171746151611
0.003,43,1,3,10,2977820.0,3010.0,5912077,2687585,0.001010806563190522
0.003,43,2,3,10,2988801.0,0.0,5804218,2568081,0
0.003,43,3,3,10,48033.0,0.0,5807780,5518644,0
0.003,43,4,3,10,0.0,0.0,6182095,5935066,0
0.003,43,5,3,10,2989613.0,2000.6666666666665,6171599,2941031,0.0006692059027929925
0.003,43,6,3,10,2989773.0,0.0,5968064,2731001,0
0.003,43,7,3,10,0.0,0.0,6370293,6123000,0
0.003,43,8,3,10,0.0,0.0,5490250,5249049,0
0.003,43,9,3,10,2994484.0,0.0,5633684,2404145,0
0.003,44,0,3,10,337677.0,0.0,5916307,5331531,0
0.003,44,1,3,10,2984252.0,0.0,6064083,2839091,0
0.003,44,2,3,10,2983939.0,0.0,5810528,2585545,0
0.003,44,3,3,10,2639989.0,0.0,5814766,2927884,0
0.003,44,4,3,10,18019.0,7504.5,5731950,5473185,0.416477052000666
0.003,44,5,3,10,2946964.0,0.0,6158243,2964377,0
0.003,44,6,3,10,2984456.0,0.0,5937928,2706224,0
0.003,44,7,3,10,42073.0,0.0,5948686,5665389,0
0.003,44,8,3,10,11937.0,5995.0,6232358,5973402,0.5022199882717601
0.003,44,9,3,10,2982649.0,0.0,6122396,2892477,0
0.003,45,0,3,10,1422017.0,2006.9999999999998,6032395,4362930,0.0014113755320787303
0.003,45,1,3,10,2978301.0,0.0,6016116,2796756,0
0.003,45,2,3,10,2970552.0,0.0,5911137,2699268,0
0.003,45,3,3,10,1577366.0,0.0,5788321,3964059,0
0.003,45,4,3,10,0.0,0.0,5936817,5689495,0
0.003,45,5,3,10,1849880.0,0.0,5954439,3857561,0
0.003,45,6,3,10,2984201.0,0.0,6099347,2874346,0
0.003,45,7,3,10,1139543.0,4004.0,5918434,4537693,0.0035136892596418037
0.003,45,8,3,10,24082.0,6000.0,5983662,5712471,0.2491487417988539
0.003,45,9,3,10,2994300.0,0.0,5885820,2656325,0
0.003,46,0,3,10,2501306.0,0.0,6273752,3531258,0
0.003,46,1,3,10,2983954.0,0.0,6129966,2905123,0
0.003,46,2,3,10,2994791.0,3011.5,5887535,2651632,0.001005579354285491
0.003,46,3,3,10,482190.0,2016.3333333333333,5942267,5212810,0.004181615822255404
0.003,46,4,3,10,0.0,0.0,5869942,5623075,0
0.003,46,5,3,10,2983630.0,0.0,5948953,2724345,0
0.003,46,6,3,10,2994588.0,0.0,6038163,2814251,0
0.003,46,7,3,10,0.0,0.0,6118267,5871192,0
0.003,46,8,3,10,0.0,0.0,5852620,5605161,0
0.003,46,9,3,10,2988298.0,0.0,6158615,2928791,0
0.003,47,0,3,10,0.0,0.0,6018864,5771867,0
0.003,47,1,3,10,2990349.0,0.0,5908448,2677049,0
0.003,47,2,3,10,2982990.0,3014.5,5923761,2705883,0.0010105632268294564
0.003,47,3,3,10,2994639.0,2008.6666666666667,5831754,2590168,0.0006707541932989808
0.003,47,4,3,10,0.0,0.0,6093478,5846500,0
0.003,47,5,3,10,18023.0,0.0,6260906,5996119,0
0.003,47,6,3,10,2989257.0,0.0,6346916,3110653,0
0.003,47,7,3,10,2959570.0,0.0,6129563,2922434,0
0.003,47,8,3,10,0.0,0.0,5941748,5694894,0
0.003,47,9,3,10,2988847.0,0.0,6075620,2845489,0
0.003,48,0,3,10,903979.0,0.0,6212872,5067753,0
0.003,48,1,3,10,2988596.0,0.0,6109688,2874423,0
0.003,48,2,3,10,2984330.0,0.0,5707863,2482821,0
0.003,48,3,3,10,2074023.0,0.0,5973301,3658354,0
0.003,48,4,3,10,0.0,0.0,5959380,5718028,0
0.003,48,5,3,10,2988701.0,2008.0,5882249,2652467,0.0006718637963449673
0.003,48,6,3,10,2983479.0,0.0,5834492,2609888,0
0.003,48,7,3,10,0.0,0.0,5890510,5643246,0
0.003,48,8,3,10,0.0,0.0,5983907,5736627,0
0.003,48,9,3,10,2989049.0,0.0,6014445,2784299,0
0.003,49,0,3,10,2917674.0,0.0,6190039,3031277,0
0.003,49,1,3,10,2981451.0,0.0,6361967,3145308,0
0.003,49,2,3,10,2989038.0,0.0,5760937,2536938,0
0.003,49,3,3,10,60157.0,0.0,5943139,5635703,0
0.003,49,4,3,10,0.0,0.0,6085546,5838185,0
0.003,49,5,3,10,2995587.0,1990.6666666666665,6262458,3019921,0.0006645330837217101
0.003,49,6,3,10,2989006.0,0.0,6327287,3097311,0
0.003,49,7,3,10,0.0,0.0,6268774,6021725,0
0.003,49,8,3,10,0.0,0.0,5707065,5465895,0
0.003,49,9,3,10,2979081.0,0.0,6262591,3036799,0
0.004,0,0,4,10,6080.0,2026.6666666666665,5960046,5706719,0.3333333333333333
0.004,0,1,4,10,3984377.0,0.0,5990756,1765557,0
0.004,0,2,4,10,3972408.0,0.0,6172252,1958756,0
0.004,0,3,4,10,3976989.0,0.0,5874875,1651089,0
0.004,0,4,4,10,12075.0,6055.0,6025003,5765776,0.5014492753623189
0.004,0,5,4,10,36101.0,0.0,5827515,5544458,0
0.004,0,6,4,10,3993958.0,0.0,5603334,1374464,0
0.004,0,7,4,10,3947222.0,0.0,5887148,1704925,0
0.004,0,8,4,10,0.0,0.0,6068235,5820914,0
0.004,0,9,4,10,3983993.0,0.0,6075551,1844831,0
0.004,1,0,4,10,18109.0,2016.0,5995197,5736099,0.11132586006957866
0.004,1,1,4,10,3977550.0,0.0,5731749,1531195,0
0.004,1,2,4,10,3966213.0,2999.5,5943540,1742181,0.0007562629641927955
0.004,1,3,4,10,3995154.0,2014.3333333333335,6285441,2055157,0.0005041941645637023
0.004,1,4,4,10,0.0,0.0,5967072,5725890,0
0.004,1,5,4,10,12024.0,2006.0,5863411,5604282,0.166833000665336
0.004,1,6,4,10,3988961.0,0.0,5827017,1596756,0
0.004,1,7,4,10,3960242.0,1995.3333333333335,6105037,1903898,0.0005038412635726134
0.004,1,8,4,10,0.0,0.0,6546161,6298873,0
0.004,1,9,4,10,3989095.0,0.0,6333267,2102801,0
0.004,2,0,4,10,12058.0,0.0,5951448,5692563,0
0.004,2,1,4,10,3982273.0,0.0,5789960,1566762,0
0.004,2,2,4,10,3978519.0,0.0,6045664,1820043,0
0.004,2,3,4,10,3970800.0,0.0,6043500,1832013,0
0.004,2,4,4,10,0.0,0.0,6021188,5774127,0
0.004,2,5,4,10,18057.0,0.0,6236020,5976842,0
0.004,2,6,4,10,3965862.0,0.0,5905881,1711352,0
0.004,2,7,4,10,3960457.0,0.0,5961275,1759798,0
0.004,2,8,4,10,12100.0,6046.0,6160357,5907041,0.4996694214876033
0.004,2,9,4,10,3989696.0,0.0,6062492,1831684,0
0.004,3,0,4,10,2259783.0,2006.6666666666667,5893179,3404531,0.0008879908675597023
0.004,3,1,4,10,3976326.0,0.0,6363804,2140479,0
0.004,3,2,4,10,3993519.0,0.0,6181411,1946647,0
0.004,3,3,4,10,1717081.0,0.0,6237404,4279083,0
0.004,3,4,4,10,0.0,0.0,6176535,5929334,0
0.004,3,5,4,10,3978568.0,0.0,5919260,1693590,0
0.004,3,6,4,10,3977957.0,0.0,5978206,1753100,0
0.004,3,7,4,10,12031.0,2008.3333333333335,5940882,5681776,0.16692987559914665
0.004,3,8,4,10,5971.0,1492.75,5783212,5529989,0.25
0.004,3,9,4,10,3982766.0,0.0,6085306,1873693,0
0.004,4,0,4,10,481698.0,0.0,6086035,5369349,0
0.004,4,1,4,10,3988630.0,0.0,6170418,1946615,0
0.004,4,2,4,10,3982117.0,3010.5,5699261,1476244,0.0007560049089466734
0.004,4,3,4,10,3506092.0,0.0,6036726,2289697,0
0.004,4,4,4,10,0.0,0.0,5918735,5671734,0
0.004,4,5,4,10,687311.0,0.0,6104457,5170264,0
0.004,4,6,4,10,3995686.0,0.0,5954044,1723307,0
0.004,4,7,4,10,3302832.0,0.0,5869687,2319902,0
0.004,4,8,4,10,0.0,0.0,5823255,5582050,0
0.004,4,9,4,10,3988711.0,0.0,6073386,1843605,0
0.004,5,0,4,10,1838517.0,6040.0,5996677,3910941,0.003285256541005604
0.004,5,1,4,10,3978962.0,0.0,6149156,1929149,0
0.004,5,2,4,10,3960256.0,0.0,5942539,1741221,0
0.004,5,3,4,10,2145599.0,0.0,6285535,3898719,0
0.004,5,4,4,10,0.0,0.0,6056782,5809742,0
0.004,5,5,4,10,2114959.0,0.0,5965009,3603099,0
0.004,5,6,4,10,3971807.0,0.0,6026959,1807952,0
0.004,5,7,4,10,1886519.0,10018.666666666668,6308809,4199408,0.005310663007723043
0.004,5,8,4,10,12044.0,3011.0,5821055,5561819,0.25
0.004,5,9,4,10,3983875.0,0.0,6147853,1934777,0
0.004,6,0,4,10,18064.0,0.0,6123834,5864661,0
0.004,6,1,4,10,3988704.0,0.0,6393744,2163854,0
0.004,6,2,4,10,3978402.0,0.0,6129095,1927637,0
0.004,6,3,4,10,3977232.0,0.0,5814662,1608200,0
0.004,6,4,4,10,0.0,0.0,6103869,5862972,0
0.004,6,5,4,10,2085392.0,0.0,5875705,3549308,0
0.004,6,6,4,10,3982025.0,0.0,5910563,1687358,0
0.004,6,7,4,10,1897993.0,2012.3333333333335,6176294,4037217,0.0010602427581836884
0.004,6,8,4,10,18086.0,6006.0,6260776,6001907,0.33208006192635187
0.004,6,9,4,10,3990494.0,0.0,6268293,2042759,0
0.004,7,0,4,10,2300847.0,0.0,6043226,3501590,0
0.004,7,1,4,10,3978604.0,3003.0,5895069,1681781,0.0007547873575756722
0.004,7,2,4,10,3978268.0,0.0,5889406,1663803,0
0.004,7,3,4,10,1662468.0,0.0,5730699,3857064,0
0.004,7,4,4,10,0.0,0.0,5791469,5544494,0
0.004,7,5,4,10,3990818.0,4029.666666666667,5888917,1656917,0.0010097345122395125
0.004,7,6,4,10,3984091.0,0.0,6243086,2012124,0
0.004,7,7,4,10,6000.0,2000.0,5863738,5610485,0.3333333333333333
0.004,7,8,4,10,6054.0,4540.5,5937249,5690148,0.75
0.004,7,9,4,10,3978692.0,0.0,5991489,1777756,0
0.004,8,0,4,10,24137.0,0.0,6116443,5845603,0
0.004,8,1,4,10,3985475.0,0.0,5781141,1548241,0
0.004,8,2,4,10,3977230.0,0.0,5526477,1308168,0
0.004,8,3,4,10,3989595.0,0.0,6267509,2048996,0
0.004,8,4,4,10,12079.0,1507.25,5960387,5701522,0.12478268068548722
0.004,8,5,4,10,0.0,0.0,6165642,5924453,0
0.004,8,6,4,10,3978072.0,0.0,5780667,1567521,0
0.004,8,7,4,10,3984599.0,4017.333333333333,6129903,1904288,0.0010082152139608861
0.004,8,8,4,10,24126.0,7523.25,6116362,5845285,0.31183163392191
0.004,8,9,4,10,3977878.0,0.0,6038548,1813647,0
0.004,9,0,4,10,879560.0,4029.6666666666665,6394250,5267396,0.004581457395364349
0.004,9,1,4,10,3971541.0,0.0,5941187,1722527,0
0.004,9,2,4,10,3976943.0,0.0,5923498,1711572,0
0.004,9,3,4,10,3102687.0,2000.3333333333333,6079450,2753815,0.0006447099992146592
0.004,9,4,4,10,0.0,0.0,6068621,5821346,0
0.004,9,5,4,10,3977979.0,0.0,6250447,2025373,0
0.004,9,6,4,10,3977687.0,0.0,6037850,1837161,0
0.004,9,7,4,10,12095.0,4031.6666666666665,5869848,5610623,0.3333333333333333
0.004,9,8,4,10,12092.0,1514.75,6250592,5991139,0.12526877274230896
0.004,9,9,4,10,3984160.0,0.0,6207960,1977218,0
0.004,10,0,4,10,42216.0,2002.3333333333333,6315815,6026404,0.04743067399406228
0.004,10,1,4,10,3987473.0,0.0,5753670,1530944,0
0.004,10,2,4,10,3983543.0,0.0,6242090,2029632,0
0.004,10,3,4,10,3935210.0,0.0,6080305,1897987,0
0.004,10,4,4,10,6050.0,6050.0,6135298,5882150,1.0
0.004,10,5,4,10,1983300.0,0.0,5787001,3556736,0
0.004,10,6,4,10,3995377.0,0.0,6182641,1952138,0
0.004,10,7,4,10,2000750.0,0.0,6039456,3797592,0
0.004,10,8,4,10,0.0,0.0,5910361,5669665,0
0.004,10,9,4,10,3983754.0,0.0,5834342,1603372,0
0.004,11,0,4,10,6058.0,0.0,5816379,5569562,0
0.004,11,1,4,10,3988499.0,0.0,5934305,1704774,0
0.004,11,2,4,10,3965408.0,0.0,5833485,1627014,0
0.004,11,3,4,10,3989801.0,0.0,6050839,1825913,0
0.004,11,4,4,10,12056.0,1514.7500000000002,6028163,5775233,0.12564283344392835
0.004,11,5,4,10,0.0,0.0,6105356,5857901,0
0.004,11,6,4,10,3989150.0,0.0,6109922,1879818,0
0.004,11,7,4,10,3977390.0,4028.9999999999995,5875030,1662664,0.0010129758459693416
0.004,11,8,4,10,12036.0,6008.0,6092110,5832674,0.4991691591890994
0.004,11,9,4,10,3977676.0,0.0,5786677,1561553,0
0.004,12,0,4,10,1928885.0,1997.0,6111179,3941212,0.0010353131472327277
0.004,12,1,4,10,3977594.0,0.0,6448814,2224440,0
0.004,12,2,4,10,3976693.0,0.0,5957852,1758435,0
0.004,12,3,4,10,2061295.0,0.0,6286085,4001868,0
0.004,12,4,4,10,18106.0,4516.5,6104226,5845564,0.24944769689605656
0.004,12,5,4,10,2801597.0,0.0,6285656,3236821,0
0.004,12,6,4,10,3989994.0,0.0,6087056,1867954,0
0.004,12,7,4,10,1187622.0,0.0,6141842,4743320,0
0.004,12,8,4,10,0.0,0.0,5970892,5723855,0
0.004,12,9,4,10,3977360.0,0.0,5520088,1319424,0
0.004,13,0,4,10,3417264.0,2017.3333333333333,6207811,2555415,0.0005903358164114137
0.004,13,1,4,10,3971972.0,0.0,5901202,1681977,0
0.004,13,2,4,10,3976801.0,0.0,5886923,1668786,0
0.004,13,3,4,10,578717.0,2006.6666666666667,5899351,5079842,0.00346744033209093
0.004,13,4,4,10,12002.0,3018.0000000000005,5967767,5708578,0.2514580903182803
0.004,13,5,4,10,3465053.0,0.0,5765896,2059945,0
0.004,13,6,4,10,3984682.0,0.0,5912186,1686686,0
0.004,13,7,4,10,524477.0,0.0,6057633,5285885,0
0.004,13,8,4,10,0.0,0.0,6019890,5778977,0
0.004,13,9,4,10,3989896.0,6075.0,5756190,1543087,0.0015225960776922506
0.004,14,0,4,10,3941128.0,0.0,5941887,1759798,0
0.004,14,1,4,10,3971375.0,0.0,5965877,1753616,0
0.004,14,2,4,10,3988434.0,0.0,5597792,1374615,0
0.004,14,3,4,10,24052.0,0.0,5958815,5687780,0
0.004,14,4,4,10,12067.0,6051.999999999999,5858754,5599798,0.5015331068202535
0.004,14,5,4,10,3987865.0,0.0,5892243,1669315,0
0.004,14,6,4,10,3982970.0,0.0,5905338,1681139,0
0.004,14,7,4,10,18122.0,0.0,5995447,5736672,0
0.004,14,8,4,10,24183.0,4540.5,6206566,5941033,0.18775586155563825
0.004,14,9,4,10,3983776.0,0.0,5803183,1584691,0
0.004,15,0,4,10,36049.0,7997.0,5598770,5321650,0.2218369441593387
0.004,15,1,4,10,3965270.0,0.0,6056530,1843760,0
0.004,15,2,4,10,3973376.0,0.0,5926282,1711547,0
0.004,15,3,4,10,3971304.0,0.0,6394299,2182126,0
0.004,15,4,4,10,24188.0,6055.25,5925212,5653944,0.25034107822060525
0.004,15,5,4,10,2044500.0,0.0,5683409,3397664,0
0.004,15,6,4,10,3983020.0,0.0,6021157,1796883,0
0.004,15,7,4,10,1928626.0,0.0,6033090,3863405,0
0.004,15,8,4,10,0.0,0.0,6093022,5851885,0
0.004,15,9,4,10,3981796.0,0.0,5953145,1730149,0
0.004,16,0,4,10,2103372.0,0.0,5785389,3434985,0
0.004,16,1,4,10,3976997.0,0.0,5821550,1597416,0
0.004,16,2,4,10,3977889.0,0.0,6075631,1856665,0
0.004,16,3,4,10,1880445.0,0.0,5827517,3706454,0
0.004,16,4,4,10,12045.0,7532.25,5838555,5579354,0.6253424657534247
0.004,16,5,4,10,3972052.0,0.0,6159569,1952796,0
0.004,16,6,4,10,3989352.0,0.0,6363392,2133109,0
0.004,16,7,4,10,12065.0,0.0,5973518,5714712,0
0.004,16,8,4,10,12052.0,5989.0,5798145,5545016,0.4969299701294391
0.004,16,9,4,10,3983488.0,0.0,6249809,2025540,0
0.004,17,0,4,10,0.0,0.0,5930380,5689286,0
0.004,17,1,4,10,3991016.0,0.0,6009381,1777429,0
0.004,17,2,4,10,3971639.0,0.0,6002050,1783742,0
0.004,17,3,4,10,3988994.0,0.0,5658126,1434081,0
0.004,17,4,4,10,0.0,0.0,5887671,5640560,0
0.004,17,5,4,10,6032.0,0.0,5724696,5477692,0
0.004,17,6,4,10,3989643.0,0.0,6008232,1777463,0
0.004,17,7,4,10,3972248.0,2023.0000000000002,6014939,1795525,0.0005092834082866931
0.004,17,8,4,10,0.0,0.0,6262648,6015579,0
0.004,17,9,4,10,3989403.0,0.0,6104261,1867933,0
0.004,18,0,4,10,3862033.0,0.0,6315396,2218330,0
0.004,18,1,4,10,3977698.0,0.0,6008335,1789935,0
0.004,18,2,4,10,3989015.0,0.0,6248514,2012491,0
0.004,18,3,4,10,114518.0,0.0,6345867,5983839,0
0.004,18,4,4,10,0.0,0.0,6152808,5905347,0
0.004,18,5,4,10,3989733.0,0.0,6093460,1856617,0
0.004,18,6,4,10,3984462.0,0.0,6244879,2013402,0
0.004,18,7,4,10,0.0,0.0,5942877,5695564,0
0.004,18,8,4,10,6013.0,4509.75,6255163,6008101,0.75
0.004,18,9,4,10,3970845.0,0.0,5882362,1676225,0
0.004,19,0,4,10,1663873.0,8051.000000000001,5822996,3917990,0.004838710646786143
0.004,19,1,4,10,3959893.0,0.0,5919060,1712053,0
0.004,19,2,4,10,3985508.0,0.0,5895741,1663269,0
0.004,19,3,4,10,2313701.0,0.0,5815704,3261088,0
0.004,19,4,4,10,12003.0,4488.75,6044871,5785903,0.37396900774806296
0.004,19,5,4,10,3971453.0,0.0,5832544,1619903,0
0.004,19,6,4,10,3989339.0,0.0,6153575,1923332,0
0.004,19,7,4,10,6001.0,0.0,6068120,5815174,0
0.004,19,8,4,10,0.0,0.0,5555306,5308498,0
0.004,19,9,4,10,3988953.0,0.0,6405108,2187308,0
0.004,20,0,4,10,602243.0,0.0,5736672,4893439,0
0.004,20,1,4,10,3982275.0,0.0,6230581,2006946,0
0.004,20,2,4,10,3989878.0,0.0,5995994,1759384,0
0.004,20,3,4,10,3374585.0,0.0,5833216,2217933,0
0.004,20,4,4,10,0.0,0.0,5950277,5703141,0
0.004,20,5,4,10,2718525.0,0.0,5803959,2838476,0
0.004,20,6,4,10,3982485.0,0.0,6043546,1819791,0
0.004,20,7,4,10,1265113.0,0.0,5984490,4484433,0
0.004,20,8,4,10,6071.0,4553.25,6135158,5888172,0.75
0.004,20,9,4,10,3983387.0,0.0,6130105,1905692,0
0.004,21,0,4,10,2079476.0,0.0,6040337,3713643,0
0.004,21,1,4,10,3982706.0,0.0,5544359,1326561,0
0.004,21,2,4,10,3981559.0,0.0,5651405,1434712,0
0.004,21,3,4,10,1898489.0,0.0,6164282,4018444,0
0.004,21,4,4,10,0.0,0.0,5851705,5604542,0
0.004,21,5,4,10,3964571.0,0.0,5929693,1717943,0
0.004,21,6,4,10,3989348.0,0.0,6032133,1795508,0
0.004,21,7,4,10,12029.0,2018.0,6105766,5852437,0.16776124366115222
0.004,21,8,4,10,0.0,0.0,6447427,6200254,0
0.004,21,9,4,10,3984211.0,0.0,5833741,1602700,0
0.004,22,0,4,10,1398309.0,0.0,5695637,4056292,0
0.004,22,1,4,10,3989506.0,0.0,5960405,1730148,0
0.004,22,2,4,10,3984634.0,0.0,6016156,1790667,0
0.004,22,3,4,10,2586031.0,0.0,6093061,3260073,0
0.004,22,4,4,10,0.0,0.0,5973224,5732178,0
0.004,22,5,4,10,2621810.0,0.0,5748691,2903698,0
0.004,22,6,4,10,3982819.0,0.0,6134632,1910598,0
0.004,22,7,4,10,1361935.0,2019.0,6024249,4415345,0.0014824496029546197
0.004,22,8,4,10,0.0,0.0,6012893,5766124,0
0.004,22,9,4,10,3989357.0,0.0,5850544,1620345,0
0.004,23,0,4,10,205047.0,8092.666666666667,6001847,5555463,0.03946737414674034
0.004,23,1,4,10,3977361.0,3000.0,5707420,1482968,0.0007542689738246039
0.004,23,2,4,10,3978667.0,3036.5,6082723,1874868,0.0007631953113944946
0.004,23,3,4,10,3772125.0,0.0,6008046,1988733,0
0.004,23,4,4,10,12070.0,1514.2500000000002,5755222,5502243,0.12545567522783763
0.004,23,5,4,10,3929784.0,0.0,6110778,1934043,0
0.004,23,6,4,10,3990137.0,0.0,6449689,2236874,0
0.004,23,7,4,10,42027.0,1999.6666666666667,5869982,5580894,0.047580523631633634
0.004,23,8,4,10,0.0,0.0,5862888,5615877,0
0.004,23,9,4,10,3978159.0,0.0,5781017,1567398,0
0.004,24,0,4,10,90494.0,4024.0000000000005,6053303,5721362,0.04446703648860698
0.004,24,1,4,10,3978350.0,0.0,6183161,1964157,0
0.004,24,2,4,10,3990571.0,0.0,5798296,1566702,0
0.004,24,3,4,10,3886946.0,0.0,5742961,1609012,0
0.004,24,4,4,10,0.0,0.0,6255428,6008254,0
0.004,24,5,4,10,3422777.0,0.0,6045121,2374971,0
0.004,24,6,4,10,3990261.0,0.0,5725382,1500277,0
0.004,24,7,4,10,554610.0,0.0,6140932,5338843,0
0.004,24,8,4,10,0.0,0.0,6339246,6098222,0
0.004,24,9,4,10,3988998.0,0.0,5821302,1597519,0
0.004,25,0,4,10,66317.0,2009.0,6062799,5749492,0.03029389146071143
0.004,25,1,4,10,3984514.0,0.0,6238659,2019227,0
0.004,25,2,4,10,3978323.0,0.0,6327812,2102497,0
0.004,25,3,4,10,3923763.0,0.0,5875846,1717130,0
0.004,25,4,4,10,0.0,0.0,6238401,5991056,0
0.004,25,5,4,10,126601.0,0.0,5990530,5622685,0
0.004,25,6,4,10,3983380.0,0.0,6031610,1801069,0
0.004,25,7,4,10,3849498.0,0.0,6062140,1965604,0
0.004,25,8,4,10,6017.0,1504.25,6038802,5791639,0.25
0.004,25,9,4,10,3976440.0,0.0,5911208,1693554,0
0.004,26,0,4,10,3978271.0,2017.3333333333335,5918876,1705720,0.0005070879619144431
0.004,26,1,4,10,3972172.0,0.0,6243819,2030617,0
0.004,26,2,4,10,3990728.0,0.0,5912778,1693034,0
0.004,26,3,4,10,0.0,0.0,5839948,5598789,0
0.004,26,4,4,10,0.0,0.0,6092776,5851951,0
0.004,26,5,4,10,3989446.0,0.0,6418396,2181986,0
0.004,26,6,4,10,3985381.0,0.0,5865946,1644931,0
0.004,26,7,4,10,0.0,0.0,6146487,5899635,0
0.004,26,8,4,10,0.0,0.0,6201600,5960554,0
0.004,26,9,4,10,3989369.0,0.0,5917936,1681698,0
0.004,27,0,4,10,18028.0,5995.333333333333,5948728,5683719,0.33255676355299163
0.004,27,1,4,10,3976412.0,0.0,5687789,1476390,0
0.004,27,2,4,10,3972155.0,0.0,6069227,1850014,0
0.004,27,3,4,10,3985399.0,0.0,5938665,1718287,0
0.004,27,4,4,10,0.0,0.0,6366134,6118882,0
0.004,27,5,4,10,0.0,0.0,6188679,5941602,0
0.004,27,6,4,10,3990312.0,0.0,5919954,1694450,0
0.004,27,7,4,10,3979036.0,2016.0,6135429,1915735,0.0005066553808510403
0.004,27,8,4,10,0.0,0.0,6052267,5804812,0
0.004,27,9,4,10,3989679.0,0.0,6046078,1827166,0
0.004,28,0,4,10,2965240.0,6000.333333333334,6448796,3242290,0.0020235573961410657
0.004,28,1,4,10,3966489.0,3004.5,5816821,1609195,0.0007574709018479568
0.004,28,2,4,10,3984376.0,0.0,6003058,1777706,0
0.004,28,3,4,10,1006558.0,0.0,6045716,4809777,0
0.004,28,4,4,10,0.0,0.0,5845844,5604762,0
0.004,28,5,4,10,3626928.0,0.0,6122250,2254371,0
0.004,28,6,4,10,3990122.0,0.0,5919006,1694126,0
0.004,28,7,4,10,367439.0,4018.6666666666665,5913014,5298609,0.0109369627793094
0.004,28,8,4,10,0.0,0.0,6050845,5809754,0
0.004,28,9,4,10,3990151.0,0.0,6033242,1802040,0
0.004,29,0,4,10,174709.0,0.0,6033946,5618197,0
0.004,29,1,4,10,3989913.0,5973.0,5834215,1639282,0.001497025123104188
0.004,29,2,4,10,3982782.0,0.0,5982955,1771227,0
0.004,29,3,4,10,3804537.0,0.0,5967915,1928485,0
0.004,29,4,4,10,0.0,0.0,6087361,5840014,0
0.004,29,5,4,10,2060474.0,0.0,6014048,3706451,0
0.004,29,6,4,10,3983168.0,0.0,5519971,1301922,0
0.004,29,7,4,10,1934313.0,2008.3333333333333,5905460,3736419,0.001038266988503584
0.004,29,8,4,10,0.0,0.0,5714244,5473358,0
0.004,29,9,4,10,3989463.0,0.0,6019850,1807220,0
0.004,30,0,4,10,3960697.0,0.0,5972855,1765383,0
0.004,30,1,4,10,3977814.0,0.0,5634688,1427707,0
0.004,30,2,4,10,3983472.0,0.0,5779512,1548737,0
0.004,30,3,4,10,18163.0,0.0,5878016,5618583,0
0.004,30,4,4,10,0.0,0.0,5990147,5742877,0
0.004,30,5,4,10,3971267.0,0.0,5912883,1700199,0
0.004,30,6,4,10,3990176.0,0.0,5990658,1759444,0
0.004,30,7,4,10,36186.0,2005.0,5891697,5614750,0.05540816890510142
0.004,30,8,4,10,0.0,0.0,5884166,5636998,0
0.004,30,9,4,10,3989491.0,0.0,6062785,1832549,0
0.004,31,0,4,10,12033.0,0.0,5948569,5695431,0
0.004,31,1,4,10,3995460.0,6051.0,5737649,1501299,0.0015144689222267274
0.004,31,2,4,10,3983127.0,0.0,6268746,2044448,0
0.004,31,3,4,10,3970778.0,0.0,6343497,2125807,0
0.004,31,4,4,10,0.0,0.0,6152506,5911524,0
0.004,31,5,4,10,669105.0,0.0,6571187,5660962,0
0.004,31,6,4,10,3977966.0,0.0,5954830,1736152,0
0.004,31,7,4,10,3314876.0,0.0,6045434,2489362,0
0.004,31,8,4,10,12040.0,1508.7500000000002,6213756,5954370,0.12531146179401995
0.004,31,9,4,10,3995123.0,0.0,6194746,1952789,0
0.004,32,0,4,10,18200.0,6075.0,5567531,5308076,0.33379120879120877
0.004,32,1,4,10,3983851.0,0.0,5804056,1578738,0
0.004,32,2,4,10,3977773.0,6036.0,5827583,1614653,0.0015174319902116083
0.004,32,3,4,10,3972725.0,0.0,5883393,1681586,0
0.004,32,4,4,10,36117.0,6017.500000000001,5874457,5591381,0.16661129108176206
0.004,32,5,4,10,6044.0,0.0,5994524,5741451,0
0.004,32,6,4,10,3970541.0,0.0,6127209,1921723,0
0.004,32,7,4,10,3975546.0,0.0,6060664,1861632,0
0.004,32,8,4,10,5999.0,1499.75,6244161,5991037,0.25
0.004,32,9,4,10,3964718.0,0.0,5976880,1777171,0
